rank,star,status,status_datetime,officer_id,trr_id
SERGEANT,1515,,2015-12-27 05:08:00 AM,4654,91782
OFFICER,2909,,2015-12-27 05:15:00 AM,25867,80269
SERGEANT,1515,,2015-12-27 05:16:00 AM,4654,91782
OFFICER,19736,,2015-12-27 01:04:00 AM,11075,64846
OFFICER,8485,,2015-12-27 07:35:00 AM,1349,40541
SERGEANT,933,,2015-12-27 09:40:00 AM,10326,14342
OFFICER,15645,,2015-12-27 07:50:00 AM,5565,53212
SERGEANT,2367,,2015-12-27 08:18:00 AM,4381,83399
LIEUTENANT,582,,2015-12-27 09:09:00 AM,29134,32208
OFFICER,10129,,2015-12-27 07:56:00 AM,10518,25091
SERGEANT,2367,,2015-12-27 08:18:00 AM,4381,83399
LIEUTENANT,582,,2015-12-27 09:12:00 AM,29134,32208
OFFICER,10723,,2015-12-27 09:10:00 AM,2470,81208
SERGEANT,2367,,2015-12-27 09:34:00 AM,4381,83399
LIEUTENANT,582,,2015-12-27 09:47:00 AM,29134,32208
OFFICER,13284,,2015-12-27 09:22:00 AM,9574,83427
SERGEANT,2367,,2015-12-27 09:33:00 AM,4381,83399
LIEUTENANT,582,,2015-12-27 09:56:00 AM,29134,32208
OFFICER,3331,,2015-12-27 10:56:00 AM,5406,87093
SERGEANT,974,,2015-12-27 11:04:00 AM,25578,87092
OFFICER,3331,,2015-12-27 11:29:00 AM,5406,87093
SERGEANT,974,,2015-12-27 11:30:00 AM,25578,87092
OFFICER,7712,,2015-12-27 12:41:00 AM,24019,95625
SERGEANT,2367,,2015-12-27 01:54:00 AM,4381,83399
LIEUTENANT,582,,2015-12-27 02:17:00 AM,29134,32208
SERGEANT,1841,,2015-12-27 12:48:00 AM,9309,81107
OFFICER,7655,,2015-12-27 12:59:00 AM,31298,80032
OFFICER,16753,,2015-12-27 03:42:00 AM,28774,90877
OFFICER,19496,,2015-12-27 04:38:00 AM,11398,83536
OFFICER,5864,,2015-12-27 04:31:00 AM,12925,80360
OFFICER,16891,,2015-12-27 04:22:00 AM,13258,81020
OFFICER,18242,,2015-12-27 05:12:00 AM,18840,94973
OFFICER,17921,,2015-12-27 05:50:00 AM,10719,92396
SERGEANT,1060,,2015-12-27 06:16:00 AM,448,57515
OFFICER,19840,,2015-12-27 11:23:00 AM,17595,25786
SERGEANT,1958,,2015-12-27 11:24:00 AM,20932,86674
LIEUTENANT,766,,2015-12-27 11:19:00 AM,26556,77164
SERGEANT,2657,,2015-12-27 01:50:00 AM,16920,67364
OFFICER,3032,,2015-12-27 01:08:00 AM,30598,75425
SERGEANT,2657,,2015-12-27 01:48:00 AM,16920,67364
OFFICER,5383,,2015-12-27 07:17:00 AM,28384,5121
SERGEANT,2001,,2015-12-27 07:19:00 AM,18553,81018
LIEUTENANT,355,,2015-12-27 02:36:00 AM,23730,87157
OFFICER,14844,,2015-12-27 09:52:00 AM,1819,92174
SERGEANT,1146,,2015-12-27 10:08:00 AM,5444,5745
OFFICER,7858,,2015-12-27 12:55:00 AM,23133,92060
SERGEANT,934,,2015-12-27 01:40:00 AM,6678,62019
OFFICER,18441,,2015-12-27 12:56:00 AM,17291,59510
SERGEANT,934,,2015-12-27 01:39:00 AM,6678,62019
OFFICER,4461,,2015-12-27 03:26:00 AM,8788,80854
SERGEANT,2121,,2015-12-27 03:29:00 AM,24612,61893
OFFICER,6382,,2015-12-27 03:46:00 AM,10050,71305
SERGEANT,2121,,2015-12-27 03:48:00 AM,24612,61893
SERGEANT,2493,,2015-12-27 06:21:00 AM,12480,78555
SERGEANT,2493,,2015-12-27 06:22:00 AM,12480,78555
OFFICER,14587,,2015-12-27 06:17:00 AM,24637,92138
SERGEANT,2493,,2015-12-27 06:23:00 AM,12480,78555
OFFICER,13827,,2015-12-27 06:12:00 AM,30328,80464
SERGEANT,1718,,2015-12-27 06:18:00 AM,7121,60160
OFFICER,6896,,2015-12-27 06:32:00 AM,22500,92353
CAPTAIN,84,,2015-12-27 06:44:00 AM,14058,80116
OFFICER,5713,,2015-12-27 08:00:00 AM,3560,95067
SERGEANT,1146,,2015-12-27 08:05:00 AM,5444,5745
OFFICER,14562,,2015-12-27 08:19:00 AM,5678,87064
OFFICER,5740,,2015-12-27 09:16:00 AM,1695,61902
SERGEANT,1411,,2015-12-27 09:19:00 AM,22692,85287
OFFICER,8705,,2015-12-27 01:12:00 AM,14893,52834
SERGEANT,1492,,2015-12-27 11:21:00 AM,28894,87769
SERGEANT,1492,,2015-12-27 11:26:00 AM,28894,87769
OFFICER,4498,,2015-12-27 01:15:00 AM,12351,86679
OFFICER,7197,,2015-12-27 03:45:00 AM,18604,25254
OFFICER,7197,,2015-12-27 03:33:00 AM,18604,25254
OFFICER,4317,,2015-12-27 12:30:00 AM,12373,62974
SERGEANT,1815,,2015-12-27 12:38:00 AM,14061,7765
LIEUTENANT,495,,2015-12-27 12:52:00 AM,1097,40499
OFFICER,11143,,2015-12-27 01:28:00 AM,26358,91946
OFFICER,7164,,2015-12-27 06:59:00 AM,2575,83418
SERGEANT,2594,,2015-12-27 06:59:00 AM,24572,80888
OFFICER,13176,,2015-12-27 07:35:00 AM,18714,59051
SERGEANT,1040,,2015-12-27 07:39:00 AM,30529,80668
OFFICER,15090,,2015-12-27 08:24:00 AM,403,4648
SERGEANT,1040,,2015-12-27 08:25:00 AM,30529,80668
OFFICER,15054,,2015-12-27 08:30:00 AM,15375,80397
OFFICER,16084,,2015-12-27 11:19:00 AM,4082,24516
OFFICER,9274,,2015-12-27 10:56:00 AM,20567,80244
SERGEANT,1895,,2015-12-27 10:59:00 AM,10000,26905
OFFICER,4007,,2015-12-27 03:56:00 AM,4072,91686
SERGEANT,1834,,2015-12-27 03:57:00 AM,12040,4666
SERGEANT,2268,,2015-12-27 05:37:00 AM,30374,80939
SERGEANT,1473,,2015-12-27 07:13:00 AM,11136,85670
OFFICER,17063,,2015-12-27 10:08:00 AM,2290,5949
OFFICER,18851,,2015-12-27 11:13:00 AM,31196,87250
OFFICER,9530,,2015-12-27 12:25:00 AM,31451,83308
OFFICER,8940,,2015-12-27 03:23:00 AM,9993,90952
LIEUTENANT,355,,2015-12-27 04:04:00 AM,23730,87157
OFFICER,6008,,2015-12-27 03:13:00 AM,28754,96055
LIEUTENANT,355,,2015-12-27 04:05:00 AM,23730,87157
OFFICER,3527,,2015-12-27 04:16:00 AM,9986,83367
OFFICER,9780,,2015-12-27 06:24:00 AM,5828,83973
SERGEANT,2348,,2015-12-27 06:30:00 AM,486,82979
OFFICER,19323,,2015-12-27 07:42:00 AM,28184,40745
OFFICER,8582,,2015-12-27 06:37:00 AM,3516,79292
OFFICER,19750,,2015-12-27 06:47:00 AM,26496,41118
OFFICER,3213,,2015-12-27 07:25:00 AM,11149,83899
SERGEANT,933,,2015-12-27 08:57:00 AM,10326,14342
OFFICER,12522,,2015-12-27 08:39:00 AM,18225,80543
OFFICER,10560,,2015-12-27 11:38:00 AM,1714,57735
OFFICER,16347,,2015-12-27 02:25:00 AM,25191,87395
OFFICER,10523,,2015-12-27 01:42:00 AM,28383,87822
OFFICER,17619,,2015-12-27 02:27:00 AM,28878,81106
OFFICER,18762,,2015-12-27 11:29:00 AM,25223,25509
SERGEANT,2548,,2015-12-27 11:57:00 AM,12977,80860
OFFICER,10315,,2015-12-27 05:04:00 AM,25177,80330
SERGEANT,1399,,2015-12-27 05:08:00 AM,9807,63249
OFFICER,11997,,2015-12-27 10:14:00 AM,22675,91632
LIEUTENANT,672,,2015-12-27 07:07:00 AM,4294,8907
LIEUTENANT,672,,2015-12-27 07:07:00 AM,4294,8907
OFFICER,10566,,2015-12-27 01:55:00 AM,12057,91802
SERGEANT,1895,,2015-12-27 01:58:00 AM,10000,26905
LIEUTENANT,672,,2015-12-27 08:06:00 AM,4294,8907
OFFICER,8001,,2015-12-27 03:38:00 AM,29483,59141
SERGEANT,1971,,2015-12-27 03:40:00 AM,489,68125
SERGEANT,1683,,2015-12-27 08:41:00 AM,3497,80114
OFFICER,15987,,2015-12-27 08:03:00 AM,11222,24902
OFFICER,15029,,2015-12-27 12:07:00 AM,11451,80501
SERGEANT,1986,,2015-12-27 12:17:00 AM,21221,87199
SERGEANT,2402,,2015-12-27 11:51:00 AM,29202,40038
LIEUTENANT,560,,2015-12-27 11:53:00 AM,4118,80079
SERGEANT,2402,,2015-12-27 11:54:00 AM,29202,40038
LIEUTENANT,560,,2015-12-27 11:55:00 AM,4118,80079
OFFICER,18242,,2015-12-27 09:51:00 AM,18840,94973
LIEUTENANT,486,,2015-12-27 11:17:00 AM,30029,6918
OFFICER,16239,,2015-12-27 11:58:00 AM,24615,87676
SERGEANT,2402,,2015-12-27 12:01:00 AM,29202,40038
LIEUTENANT,560,,2015-12-27 12:06:00 AM,4118,80079
OFFICER,17082,,2015-12-27 11:07:00 AM,14698,83839
OFFICER,17077,,2015-12-27 10:55:00 AM,11376,82863
OFFICER,18242,,2015-12-27 11:39:00 AM,18840,94973
LIEUTENANT,486,,2015-12-27 11:56:00 AM,30029,6918
OFFICER,12442,,2015-12-27 10:50:00 AM,27083,78879
LIEUTENANT,486,,2015-12-27 11:27:00 AM,30029,6918
SERGEANT,1986,,2015-12-27 11:26:00 AM,21221,87199
SERGEANT,1986,,2015-12-27 12:16:00 AM,21221,87199
LIEUTENANT,486,,2015-12-27 11:48:00 AM,30029,6918
OFFICER,7429,,2015-12-27 12:10:00 AM,4078,83219
LIEUTENANT,560,,2015-12-27 12:23:00 AM,4118,80079
LIEUTENANT,560,,2015-12-27 12:25:00 AM,4118,80079
OFFICER,9274,,2015-12-27 01:41:00 AM,20567,80244
SERGEANT,1895,,2015-12-27 02:10:00 AM,10000,26905
OFFICER,17461,,2015-12-27 03:42:00 AM,16393,91437
SERGEANT,2523,,2015-12-27 04:10:00 AM,9674,14109
OFFICER,12097,,2015-12-27 09:10:00 AM,30538,76748
SERGEANT,2523,,2015-12-27 12:49:00 AM,9674,14109
SERGEANT,2523,,2015-12-27 12:48:00 AM,9674,14109
OFFICER,14254,,2015-12-27 12:05:00 AM,209,80049
OFFICER,11349,,2015-12-27 01:59:00 AM,21639,86911
LIEUTENANT,421,,2015-12-27 02:14:00 AM,2769,80673
LIEUTENANT,421,,2015-12-27 02:16:00 AM,2769,80673
OFFICER,4308,,2015-12-27 02:06:00 AM,13217,80791
LIEUTENANT,421,,2015-12-27 02:20:00 AM,2769,80673
LIEUTENANT,421,,2015-12-27 02:23:00 AM,2769,80673
OFFICER,7792,,2015-12-27 06:11:00 AM,56,80669
LIEUTENANT,323,,2015-12-27 06:31:00 AM,24248,7767
SERGEANT,1408,,2015-12-27 09:15:00 AM,6565,59876
LIEUTENANT,582,,2015-12-27 10:38:00 AM,29134,32208
SERGEANT,1408,,2015-12-27 09:18:00 AM,6565,59876
LIEUTENANT,582,,2015-12-27 10:48:00 AM,29134,32208
OFFICER,8350,,2015-12-27 11:20:00 AM,24644,76352
LIEUTENANT,582,,2015-12-27 11:57:00 AM,29134,32208
OFFICER,15358,,2015-12-27 10:50:00 AM,19671,83123
SERGEANT,1986,,2015-12-27 10:55:00 AM,21221,87199
OFFICER,4471,,2015-12-27 10:38:00 AM,14553,93014
OFFICER,2844,,2015-12-27 11:23:00 AM,5830,91285
LIEUTENANT,582,,2015-12-27 11:53:00 AM,29134,32208
OFFICER,5284,,2015-12-27 12:03:00 AM,6651,80289
OFFICER,12730,,2015-12-27 12:51:00 AM,465,5170
LIEUTENANT,582,,2015-12-27 01:05:00 AM,29134,32208
SERGEANT,1093,,2015-12-27 02:59:00 AM,3716,4979
OFFICER,15419,,2015-12-27 02:23:00 AM,21385,86735
OFFICER,12997,,2015-12-27 02:35:00 AM,3989,92707
OFFICER,12997,,2015-12-27 02:44:00 AM,3989,92707
SERGEANT,1365,,2015-12-27 04:03:00 AM,5235,6035
OFFICER,17773,,2015-12-27 04:34:00 AM,251,91844
LIEUTENANT,234,,2015-12-27 04:49:00 AM,24844,86724
SERGEANT,1402,,2015-12-27 07:57:00 AM,25417,82741
OFFICER,5968,,2015-12-27 06:31:00 AM,16291,83232
SERGEANT,1068,,2015-12-27 06:44:00 AM,4636,79015
SERGEANT,1402,,2015-12-27 07:47:00 AM,25417,82741
SERGEANT,1402,,2015-12-27 08:02:00 AM,25417,82741
OFFICER,13655,,2015-12-27 08:53:00 AM,28748,28494
SERGEANT,1402,,2015-12-27 09:08:00 AM,25417,82741
SERGEANT,2192,,2015-12-27 08:48:00 AM,16070,92103
OFFICER,17666,,2015-12-27 08:47:00 AM,20307,86969
SERGEANT,2192,,2015-12-27 08:49:00 AM,16070,92103
SERGEANT,1402,,2015-12-27 09:13:00 AM,25417,82741
OFFICER,10333,,2015-12-27 08:58:00 AM,14443,70790
SERGEANT,2054,,2015-12-27 09:05:00 AM,4707,14437
OFFICER,14138,,2015-12-27 08:59:00 AM,17830,80515
SERGEANT,2054,,2015-12-27 09:05:00 AM,4707,14437
OFFICER,8230,,2015-12-27 09:43:00 AM,17332,86697
SERGEANT,1675,,2015-12-27 09:49:00 AM,29795,12841
SERGEANT,1675,,2015-12-27 09:50:00 AM,29795,12841
OFFICER,5084,,2015-12-27 10:12:00 AM,5413,80089
OFFICER,18436,,2015-12-27 10:34:00 AM,27834,66467
SERGEANT,2192,,2015-12-27 10:37:00 AM,16070,92103
OFFICER,19918,,2015-12-27 10:35:00 AM,15002,82651
SERGEANT,2192,,2015-12-27 10:36:00 AM,16070,92103
OFFICER,16985,,2015-12-27 10:39:00 AM,25291,83296
OFFICER,6544,,2015-12-27 11:22:00 AM,5910,80953
SERGEANT,1477,,2015-12-27 11:49:00 AM,10332,80168
OFFICER,11265,,2015-12-27 11:29:00 AM,9906,53732
SERGEANT,1477,,2015-12-27 11:54:00 AM,10332,80168
OFFICER,10606,,2015-12-27 11:28:00 AM,16951,80373
SERGEANT,1477,,2015-12-27 11:52:00 AM,10332,80168
OFFICER,19165,,2015-12-27 01:09:00 AM,22150,81009
SERGEANT,1060,,2015-12-27 01:28:00 AM,448,57515
SERGEANT,1477,,2015-12-27 02:13:00 AM,10332,80168
OFFICER,17305,,2015-12-27 04:15:00 AM,8799,25897
OFFICER,17013,,2015-12-27 04:19:00 AM,12866,92795
OFFICER,9689,,2015-12-27 11:14:00 AM,26165,54061
OFFICER,18938,,2015-12-27 11:21:00 AM,2463,92258
OFFICER,13634,,2015-12-27 12:41:00 AM,9760,80747
OFFICER,6619,,2015-12-27 02:24:00 AM,23838,86895
SERGEANT,1815,,2015-12-27 03:09:00 AM,14061,7765
OFFICER,14979,,2015-12-27 03:06:00 AM,24048,92536
SERGEANT,1815,,2015-12-27 03:08:00 AM,14061,7765
SERGEANT,2235,,2015-12-27 07:14:00 AM,3055,80662
OFFICER,15911,,2015-12-27 08:02:00 AM,11091,91017
SERGEANT,2174,,2015-12-27 08:14:00 AM,210,80523
OFFICER,13061,,2015-12-27 09:32:00 AM,16061,92866
SERGEANT,2652,,2015-12-27 09:34:00 AM,25781,13314
SERGEANT,830,,2015-12-27 09:06:00 AM,11052,92374
SERGEANT,1515,,2015-12-27 02:04:00 AM,4654,91782
OFFICER,15682,,2015-12-27 05:03:00 AM,24108,96298
SERGEANT,1965,,2015-12-27 05:05:00 AM,21283,82648
SERGEANT,1965,,2015-12-27 04:41:00 AM,21283,82648
OFFICER,17153,,2015-12-27 04:02:00 AM,4230,87627
SERGEANT,2306,,2015-12-27 04:15:00 AM,16115,39614
OFFICER,7594,,2015-12-27 04:45:00 AM,18752,83225
SERGEANT,1965,,2015-12-27 04:46:00 AM,21283,82648
OFFICER,12166,,2015-12-27 04:45:00 AM,1860,87206
SERGEANT,1965,,2015-12-27 04:47:00 AM,21283,82648
OFFICER,5491,,2015-12-27 04:07:00 AM,19519,80756
OFFICER,11186,,2015-12-27 04:02:00 AM,23494,81254
OFFICER,11959,,2015-12-27 05:31:00 AM,10045,92276
SERGEANT,2641,,2015-12-27 05:34:00 AM,28947,24725
OFFICER,16093,,2015-12-27 05:48:00 AM,9596,92051
SERGEANT,2641,,2015-12-27 05:49:00 AM,28947,24725
OFFICER,16972,,2015-12-27 06:11:00 AM,20224,80779
SERGEANT,2615,,2015-12-27 01:19:00 AM,20039,83901
LIEUTENANT,625,,2015-12-27 02:11:00 AM,5739,4897
SERGEANT,1836,,2015-12-27 08:43:00 AM,3017,83665
OFFICER,17957,,2015-12-27 07:32:00 AM,12873,86997
SERGEANT,1836,,2015-12-27 08:42:00 AM,3017,83665
OFFICER,10129,,2015-12-27 09:16:00 AM,10518,25091
SERGEANT,2290,,2015-12-27 09:17:00 AM,23795,25127
LIEUTENANT,330,,2015-12-27 09:38:00 AM,27736,64633
OFFICER,15645,,2015-12-27 09:09:00 AM,5565,53212
SERGEANT,2290,,2015-12-27 09:10:00 AM,23795,25127
LIEUTENANT,330,,2015-12-27 09:38:00 AM,27736,64633
OFFICER,7624,,2015-12-27 08:58:00 AM,29379,83868
SERGEANT,1836,,2015-12-27 09:01:00 AM,3017,83665
OFFICER,13616,,2015-12-27 04:08:00 AM,4186,92520
SERGEANT,1836,,2015-12-27 04:09:00 AM,3017,83665
OFFICER,13190,,2015-12-27 12:09:00 AM,21766,80866
SERGEANT,1063,,2015-12-27 12:14:00 AM,4262,86936
CAPTAIN,93,,2015-12-27 01:34:00 AM,6224,92419
OFFICER,17294,,2015-12-27 12:08:00 AM,7100,80930
SERGEANT,1063,,2015-12-27 12:17:00 AM,4262,86936
CAPTAIN,93,,2015-12-27 01:28:00 AM,6224,92419
OFFICER,11974,,2015-12-27 10:59:00 AM,25098,82763
SERGEANT,2312,,2015-12-27 11:16:00 AM,5390,6802
OFFICER,12064,,2015-12-27 11:05:00 AM,25750,80692
SERGEANT,2312,,2015-12-27 11:18:00 AM,5390,6802
SERGEANT,2477,,2015-12-27 11:52:00 AM,16431,70065
SERGEANT,2640,,2015-12-27 12:22:00 AM,5466,92488
LIEUTENANT,330,,2015-12-27 12:49:00 AM,27736,64633
OFFICER,16364,,2015-12-27 12:43:00 AM,11347,25320
SERGEANT,1003,,2015-12-27 12:52:00 AM,18679,23373
OFFICER,14891,,2015-12-27 12:13:00 AM,25168,25172
SERGEANT,1003,,2015-12-27 12:18:00 AM,18679,23373
SERGEANT,2640,,2015-12-27 12:40:00 AM,5466,92488
LIEUTENANT,330,,2015-12-27 12:52:00 AM,27736,64633
OFFICER,3134,,2015-12-27 01:23:00 AM,19287,87329
OFFICER,16859,,2015-12-27 02:25:00 AM,18570,95595
OFFICER,8939,,2015-12-27 02:52:00 AM,16557,69329
SERGEANT,1569,,2015-12-27 04:03:00 AM,8406,83733
SERGEANT,1569,,2015-12-27 03:58:00 AM,8406,83733
OFFICER,15787,,2015-12-27 06:29:00 AM,1126,3198
OFFICER,10679,,2015-12-27 10:59:00 AM,16927,83953
OFFICER,3955,,2015-12-27 02:01:00 AM,4668,82670
OFFICER,13866,,2015-12-27 10:12:00 AM,2037,59164
SERGEANT,1713,,2015-12-27 10:31:00 AM,12384,2506
SERGEANT,1105,,2015-12-27 12:43:00 AM,9694,81987
SERGEANT,1068,,2015-12-27 12:11:00 AM,4636,79015
OFFICER,5508,,2015-12-27 12:29:00 AM,2875,86584
LIEUTENANT,486,,2015-12-27 01:09:00 AM,30029,6918
SERGEANT,1706,,2015-12-27 02:15:00 AM,7379,90022
SERGEANT,1706,,2015-12-27 02:17:00 AM,7379,90022
OFFICER,17241,,2015-12-27 02:58:00 AM,8492,90135
SERGEANT,1706,,2015-12-27 03:00:00 AM,7379,90022
OFFICER,15328,,2015-12-27 03:12:00 AM,20440,7521
SERGEANT,1706,,2015-12-27 03:13:00 AM,7379,90022
OFFICER,17832,,2015-12-27 02:44:00 AM,23775,92001
SERGEANT,805,,2015-12-27 02:47:00 AM,312,24901
OFFICER,15026,,2015-12-27 03:46:00 AM,18458,65961
SERGEANT,934,,2015-12-27 10:22:00 AM,6678,62019
OFFICER,7858,,2015-12-27 11:36:00 AM,23133,92060
SERGEANT,934,,2015-12-27 11:40:00 AM,6678,62019
OFFICER,8485,,2015-12-27 02:43:00 AM,1349,40541
SERGEANT,933,,2015-12-27 02:45:00 AM,10326,14342
SERGEANT,2367,,2015-12-27 01:23:00 AM,4381,83399
LIEUTENANT,330,,2015-12-27 01:35:00 AM,27736,64633
OFFICER,6268,,2015-12-27 02:39:00 AM,13753,25661
SERGEANT,933,,2015-12-27 02:41:00 AM,10326,14342
OFFICER,19142,,2015-12-27 02:16:00 AM,25221,76384
SERGEANT,2020,,2015-12-27 02:28:00 AM,11007,87050
SERGEANT,2065,,2015-12-27 02:38:00 AM,17493,91535
OFFICER,16637,,2015-12-27 02:33:00 AM,29197,24347
SERGEANT,2065,,2015-12-27 02:35:00 AM,17493,91535
OFFICER,5713,,2015-12-27 09:09:00 AM,3560,95067
SERGEANT,2666,,2015-12-27 09:10:00 AM,8176,87285
SERGEANT,2666,,2015-12-27 09:00:00 AM,8176,87285
OFFICER,11423,,2015-12-27 06:44:00 AM,474,95066
SERGEANT,2666,,2015-12-27 09:08:00 AM,8176,87285
OFFICER,6059,,2015-12-27 07:38:00 AM,20273,86710
LIEUTENANT,421,,2015-12-27 07:39:00 AM,2769,80673
CAPTAIN,92,,2015-12-27 08:02:00 AM,24996,4535
SERGEANT,2666,,2015-12-27 09:06:00 AM,8176,87285
OFFICER,8474,,2015-12-27 08:37:00 AM,15788,24522
SERGEANT,934,,2015-12-27 08:39:00 AM,6678,62019
LIEUTENANT,191,,2015-12-27 09:19:00 AM,4149,90854
SERGEANT,934,,2015-12-27 08:49:00 AM,6678,62019
LIEUTENANT,191,,2015-12-27 09:19:00 AM,4149,90854
OFFICER,17441,,2015-12-27 11:53:00 AM,23392,82668
OFFICER,6396,,2015-12-27 11:37:00 AM,24090,80301
OFFICER,13672,,2015-12-27 11:37:00 AM,20738,83814
OFFICER,4870,,2015-12-27 03:00:00 AM,772,92244
SERGEANT,2290,,2015-12-27 03:01:00 AM,23795,25127
OFFICER,16730,,2015-12-27 03:05:00 AM,18732,80184
SERGEANT,2290,,2015-12-27 03:06:00 AM,23795,25127
SERGEANT,1092,,2015-12-27 02:44:00 AM,21411,5784
SERGEANT,2290,,2015-12-27 02:48:00 AM,23795,25127
OFFICER,11874,,2015-12-27 02:51:00 AM,6804,86607
LIEUTENANT,234,,2015-12-27 03:27:00 AM,24844,86724
OFFICER,14107,,2015-12-27 12:57:00 AM,11863,38
CAPTAIN,22,,2015-12-27 05:11:00 AM,24562,2935
OFFICER,19142,,2015-12-27 06:03:00 AM,25221,76384
SERGEANT,2020,,2015-12-27 06:13:00 AM,11007,87050
SERGEANT,2647,,2015-12-27 08:34:00 AM,14294,5329
OFFICER,8474,,2015-12-27 08:33:00 AM,15788,24522
SERGEANT,2647,,2015-12-27 08:35:00 AM,14294,5329
OFFICER,3454,,2015-12-27 09:58:00 AM,30816,80878
OFFICER,4870,,2015-12-27 01:07:00 AM,772,92244
SERGEANT,2290,,2015-12-27 01:08:00 AM,23795,25127
OFFICER,17519,,2015-12-27 11:44:00 AM,13250,90321
OFFICER,6531,,2015-12-27 02:32:00 AM,32106,15390
OFFICER,9933,,2015-12-27 02:43:00 AM,20038,80546
OFFICER,10327,,2015-12-27 02:41:00 AM,31758,87666
SERGEANT,1093,,2015-12-27 02:47:00 AM,3716,4979
SERGEANT,1093,,2015-12-27 02:46:00 AM,3716,4979
OFFICER,6261,,2015-12-27 07:46:00 AM,6679,86676
SERGEANT,1292,,2015-12-27 08:05:00 AM,26166,8740
SERGEANT,1292,,2015-12-27 08:07:00 AM,26166,8740
OFFICER,18281,,2015-12-27 03:42:00 AM,10717,3015
CAPTAIN,22,,2015-12-27 01:57:00 AM,24562,2935
SERGEANT,2594,,2015-12-27 03:32:00 AM,24572,80888
OFFICER,11187,,2015-12-27 03:41:00 AM,1849,82733
SERGEANT,2594,,2015-12-27 04:04:00 AM,24572,80888
OFFICER,13469,,2015-12-27 04:02:00 AM,19953,75983
SERGEANT,2594,,2015-12-27 04:04:00 AM,24572,80888
OFFICER,11157,,2015-12-27 04:50:00 AM,27632,49799
CAPTAIN,22,,2015-12-27 01:58:00 AM,24562,2935
OFFICER,8339,,2015-12-27 06:31:00 AM,28814,28246
OFFICER,19054,,2015-12-27 06:15:00 AM,17365,5597
OFFICER,10733,,2015-12-27 08:54:00 AM,7878,92263
SERGEANT,1675,,2015-12-27 09:14:00 AM,29795,12841
OFFICER,13449,,2015-12-27 08:31:00 AM,1913,60731
OFFICER,15880,,2015-12-27 10:41:00 AM,12800,83203
CAPTAIN,30,,2015-12-27 12:13:00 AM,6792,83800
SERGEANT,2615,,2015-12-27 12:21:00 AM,20039,83901
LIEUTENANT,625,,2015-12-27 12:25:00 AM,5739,4897
OFFICER,10789,,2015-12-27 12:21:00 AM,21138,83744
SERGEANT,2647,,2015-12-27 12:48:00 AM,14294,5329
SERGEANT,2647,,2015-12-27 12:49:00 AM,14294,5329
CAPTAIN,22,,2015-12-27 12:58:00 AM,24562,2935
SERGEANT,2615,,2015-12-27 01:00:00 AM,20039,83901
LIEUTENANT,625,,2015-12-27 01:04:00 AM,5739,4897
LIEUTENANT,625,,2015-12-27 01:49:00 AM,5739,4897
SERGEANT,2615,,2015-12-27 01:50:00 AM,20039,83901
CAPTAIN,22,,2015-12-27 01:54:00 AM,24562,2935
OFFICER,18980,,2015-12-27 07:57:00 AM,18904,83529
OFFICER,6261,,2015-12-27 08:18:00 AM,6679,86676
OFFICER,17113,,2015-12-27 01:06:00 AM,23425,57724
SERGEANT,1524,,2015-12-27 01:08:00 AM,11372,86670
OFFICER,7596,,2015-12-27 03:13:00 AM,9358,92839
LIEUTENANT,560,,2015-12-27 04:19:00 AM,4118,80079
OFFICER,5744,,2015-12-27 04:50:00 AM,15774,59004
OFFICER,9960,,2015-12-27 03:42:00 AM,10740,64329
OFFICER,13053,,2015-12-27 03:43:00 AM,21350,80905
OFFICER,5815,,2015-12-27 04:58:00 AM,8145,92743
OFFICER,10383,,2015-12-27 11:04:00 AM,16700,80334
OFFICER,15878,,2015-12-27 12:59:00 AM,20536,91565
LIEUTENANT,183,,2015-12-27 01:09:00 AM,20125,66578
OFFICER,5442,,2015-12-27 12:15:00 AM,27765,83199
LIEUTENANT,183,,2015-12-27 01:06:00 AM,20125,66578
OFFICER,10642,,2015-12-27 04:10:00 AM,8103,81149
SERGEANT,1080,,2015-12-27 04:58:00 AM,31921,7214
OFFICER,7104,,2015-12-27 04:47:00 AM,32187,82859
SERGEANT,1080,,2015-12-27 04:59:00 AM,31921,7214
OFFICER,11891,,2015-12-27 04:52:00 AM,31958,59849
SERGEANT,1080,,2015-12-27 04:59:00 AM,31921,7214
OFFICER,13489,,2015-12-27 05:09:00 AM,23131,80945
LIEUTENANT,421,,2015-12-27 05:46:00 AM,2769,80673
OFFICER,13526,,2015-12-27 05:32:00 AM,24910,91582
LIEUTENANT,421,,2015-12-27 05:34:00 AM,2769,80673
LIEUTENANT,421,,2015-12-27 05:36:00 AM,2769,80673
OFFICER,16590,,2015-12-27 06:15:00 AM,5056,83147
OFFICER,6146,,2015-12-27 07:57:00 AM,31226,62653
OFFICER,4483,,2015-12-27 08:11:00 AM,115,63097
OFFICER,18009,,2015-12-27 08:38:00 AM,31397,80851
SERGEANT,2652,,2015-12-27 09:20:00 AM,25781,13314
LIEUTENANT,582,,2015-12-27 10:04:00 AM,29134,32208
OFFICER,15536,,2015-12-27 09:23:00 AM,13909,83384
SERGEANT,2652,,2015-12-27 09:24:00 AM,25781,13314
LIEUTENANT,582,,2015-12-27 10:01:00 AM,29134,32208
OFFICER,16849,,2015-12-27 08:48:00 AM,6689,50256
OFFICER,10723,,2015-12-27 09:44:00 AM,2470,81208
